0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.432888509174530789e-04,9.491575192693555429e-01,9.510596385464484400e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.506217079022042615e-03,1.896417675513492940e+00,1.896417675513492867e-03
3.601203318441644451e-03,5.689253026540478375e-01,5.689253026540478384e-04
7.238218826649607421e-05,9.482088377567464421e-02,9.482088377567464877e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.959690295172059948e-02,5.231007195259981479e+00,5.257293663577871159e-03
5.014496717243376684e-04,6.644102634885488134e-01,6.657417469825137888e-04
9.733817567520222300e-03,1.055721668781895239e+01,1.056778447229124278e-02
2.017336846066732949e-03,6.637461864297226066e-01,6.637461864297225685e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.162609705919927292e-04,3.806166948162807429e-01,3.832997933698698316e-04
1.339117507112166840e-03,1.015010694988798035e+00,1.020111251245023245e-03
1.206277308209962283e-03,1.044596221977860395e+00,1.047739440298756661e-03
6.468028968477475965e-03,6.108249717849129290e+00,6.120490699247624344e-03
5.880596924549124846e-03,1.585111954821372571e+01,1.588288531885142726e-02
3.443550936068224535e-04,4.232020793899766153e-01,4.232020793899765989e-04
5.434293182720943693e-02,1.226890133339519728e+01,2.963502737535071707e-02
2.240048424907659791e-02,1.585394272728396103e+01,7.926971363641981128e-02
2.105897174170780900e-02,1.545261701344615801e+01,7.612126607608944717e-02
1.488182223636617431e-02,1.081893742106359113e+01,5.355909614387916601e-02
3.287530942632142794e-03,5.590016460053460756e-01,5.733350215439447003e-04
7.408374502154865815e-02,1.491739908592180939e+02,9.501528080204973969e-01
1.734515132790261788e-02,1.507540598311948266e+01,5.110307112921858713e-02
4.730160688169351979e-02,8.673952204984311720e+01,7.350806953376535224e-01
2.875387699241877676e-02,1.040095641982553154e+01,1.742203755414661881e-02
1.302088723023588253e-02,9.931398672096545255e+00,1.199444284069631043e-02
1.465418158419996494e-02,6.967253136132187663e+00,8.374102327081956593e-03
5.446221439554620181e-02,9.190927822771595856e+01,2.633503674146588924e-01
7.786992265571591153e-03,6.878063126613737310e+00,7.004137603476311147e-03
2.408916175135093415e-02,4.539699752874263972e+00,5.089349498737964078e-03
6.542916879769619318e-03,3.701931732927737695e+00,3.769787915405028392e-03
1.189410738005127442e-02,1.992905854286348344e+01,3.508637067405542820e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.535114368502867831e-03,5.187208880854360160e+00,5.266201909496811932e-03
6.042529174993534896e-03,6.083167181479681496e+00,6.188369462339452301e-03
4.847728125455941575e-03,4.880628696540888711e+00,4.954952991412069942e-03
2.108663216158489749e-03,2.161006923188862672e+00,2.196145247143153206e-03
7.538733347564769219e-03,1.642632368051519132e+00,2.562608998520310780e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.363886649167146081e-02,8.574873496589295030e+01,8.583456953542838164e-02
2.849376834685618184e-03,2.774940802460509115e+00,2.788885228603526795e-03
3.487680730807291799e-03,2.142252086006686262e+00,2.142252086006686453e-03
1.949000776158363324e-04,1.898315038538709865e-01,1.902119277092895687e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.528667294824356944e-04,2.121529056744756170e-01,2.125780617980717563e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.490586878286378449e-03,1.192375592083946501e+00,2.728548265638321580e-03
7.566069343140975623e-03,4.494396511212602086e+00,4.494396511212602092e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.733471695949184491e-03,5.125450604054519133e+00,5.135722048150820687e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.524900606152150040e-04,3.792835351026986879e-01,3.792835351026987035e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.633137961028615949e-04,2.858942762457524767e-01,2.887820972179317987e-04
7.553158282392347924e-04,2.847472557808066185e-01,2.853178915639344886e-04
1.008051454840635554e-02,1.101745837363886871e+01,1.165868610967076002e-02
1.118891315840774220e-03,1.367415631568117185e+00,1.374287066902630432e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.112138827954029158e-02,6.565831266681094291e+01,6.754970438972318636e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100217490785781536e-03,1.131489918942687289e+01,1.133757433810307982e-02
9.357120471179453114e-03,1.101358134569278846e+01,1.134251425920987551e-02
2.405022958344684922e-02,1.423491296841991982e+02,2.333592289904904971e-01
4.815171945475103625e-03,7.465867769335676307e+00,7.594982471348602632e-03
2.658753085091493124e-03,2.844626513270239521e+00,2.844626513270239517e-03
2.233049952736218015e-03,2.208215730534575982e+00,2.230520939933915148e-03
4.574196206744532726e-04,7.789759404818726862e-01,7.844672109585828059e-04
1.730878483994042257e-03,1.805207202507003394e+00,1.812457030629521446e-03
2.186741766837286671e-03,2.169049638584748418e+00,2.184340018715758870e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
